Kegg_ID	ModelSeed_ID	formula	charge
C04318	cpd02650	C22H29N2O5	1
C04322	cpd02651	C5H6NO2	-1
C04323	cpd02652	C9H4Cl2O4	-2
C04324	cpd02653	C7H3O7	-3
C04327	cpd02654	C6H8NO4PS	-2
C04330	cpd02655	C31H41N6O16P	-2
C04332	cpd02656	C13H17N4O6	-1
C04333	cpd02657	C12H20O10	0
C04335	cpd02658	C14H18NO4	-1
C04336	cpd02659	C8H14NO10P	-2
C04337	cpd02660	C7H17N5O4	2
C04346	cpd02661	C16H26N3O14P2	-1
C04348	cpd02662	C25H35N7O20P3S	-5
C04349	cpd02663	C6H7O6	-1
C04350	cpd02664	C8H9NO2	0
C04351	cpd02665	C10H14NO	1
C04352	cpd02666	C12H20N2O9PS	-3
C04353	cpd02667	C8H9NO2	0
C04354	cpd02668	C12H16O13	-2
C04359	cpd02670	C7H13O9P	-2
C04360	cpd02671	C27H24O18	0
C04366	cpd02672	C9H5O6	-3
C04367	cpd02673	C9H7I2O4	-1
C04368	cpd02674	C9H11NO3	0
C04371	cpd02675	C4H7O2S2	-1
C04372	cpd02676	C11H18NO11PR2	0
C04373	cpd02677	C19H30O2	0
C04376	cpd02678	C8H13N2O9P	-2
C04377	cpd02679	C31H42N6O16P	-3
C04378	cpd02680	C10H12N5O7P	-2
C04379	cpd02681	C21H28O3	0
C13742	cpd02682	C10H12N5O12P3S	-4
C04382	cpd02683	C21H43N7O15P	1
C04385	cpd02684	C24H21O11	-1
C04390	cpd02685	C9H15N2O5	-1
C04392	cpd02686	C20H22N8O23P4	-4
C04394	cpd02687	C19H30N3O11R3	0
C04399	cpd02688	C4H7O6PS	-2
C04403	cpd02689	C61H100O9P	-1
C04404	cpd02690	C7H11O3	-1
C04405	cpd02691	C26H40N7O18P3S	-4
C04409	cpd02692	C7H6NO5	-1
C04411	cpd02693	C7H10O5	-2
C04415	cpd02694	C15H17O8	-1
C04416	cpd02695	C28H46O2	0
C04418	cpd02696	C20H19I2N2O5	-1
C04420	cpd02697	C12H20O10	0
C04421	cpd02698	C11H16N2O7	-2
C04423	cpd02699	C21H25N6O15P2	-1
C04424	cpd02700	C12H23NO2S2	0
C04425	cpd02701	C15H19N5O6S	0
C04426	cpd02702	C17H24N3O20P2S	-3
C04427	cpd02703	C17H22N3O18P2	-3
C04428	cpd02704	C20H35NO16	0
C04431	cpd02705	C6H3O4	-1
C04433	cpd02706	C10H18O2	0
C04434	cpd02707	C7H3O7	-3
C04435	cpd02708	C10H16O	0
C04437	cpd02709	C10H12N2O9P	-3
C04441	cpd02710	C11H15N5O4R2	0
C04442	cpd02711	C6H8O9P	-3
C04443	cpd02712	C16H11O7	-1
C04444	cpd02713	C18H16O7	0
C04445	cpd02714	C5H6NO2S	-1
C04446	cpd02715	C8H9N2O4	-1
C04447	cpd02716	C8H8NO4	-1
C04451	cpd02717	C7H3O7	-3
C04452	cpd02718	C12H15NO8	0
C04453	cpd02719	C28H46O	0
C04454	cpd02720	C9H15N4O9P	-2
C06893	cpd02721	C6H8O9P	-3
C04456	cpd02721	C6H8O9P	-3
C04458	cpd02722	C21H42N7O18P2	-1
C04461	cpd02723	C8H13NO12P2	-4
C04462	cpd02724	C11H12NO8	-3
C04465	cpd02725	C76H142O15	0
C04468	cpd02726	C14H12O2	0
C04469	cpd02727	C13H17N	0
C04471	cpd02728	C6H7O6	-1
C04477	cpd02729	C6H8O18P4	-8
C04478	cpd02730	C8H12O11P	-3
C04479	cpd02731	C9H8O6	-2
C04480	cpd02732	C7H4O6	-2
C04483	cpd02733	C24H39O4	-1
C04484	cpd02734	C7H4O6	-2
C04485	cpd02735	C14H12O2S2	0
C04486	cpd02736	C12H10OS2	0
C04488	cpd02737	C31H44N6O16P	-3
C04489	cpd02738	C30H35N9O12	-4
C04491	cpd02739	C27H30ClO15	-1
C04494	cpd02740	C10H12N5O20P5	-6
C04498	cpd02741	C14H21N4O2	1
C04502	cpd02743	C8H14NO6R	0
C04503	cpd02744	C4H11N3O7P2	-2
C04507	cpd02745	C61H100O12P2	-2
C04509	cpd02746	C50H82O7P2	-2
C04514	cpd02747	C10H10O2	0
C04516	cpd02748	C34H28O22	0
C04517	cpd02749	C10H21NO6PR	0
C04518	cpd02750	C21H32O3	0
C04520	cpd02751	C6H8O18P4	-8
C04521	cpd02752	C11H16NO8	-1
C04522	cpd02753	C6H4ClO4	-1
C04524	cpd02754	C14H9O8	-1
C04525	cpd02755	C28H46O	0
C04526	cpd02756	C21H43N7O14P	1
C04527	cpd02757	C16H11O8	-1
C04529	cpd02758	C17H27O7	-3
C04530	cpd02759	C29H50O	0
C04534	cpd02760	C12H21O14P	-2
C04535	cpd02761	C9H11O4	-1
C04536	cpd02762	C35H34MgN4O4	0
C04540	cpd02763	C12H21N3O8	0
C04541	cpd02764	C18H21N4O6	1
C04543	cpd02765	C8H18N2O3S	0
C04544	cpd02766	C11H18N3O6S	-1
C04546	cpd02767	C8H13O5	-1
C04547	cpd02768	C16H16O4	0
C04548	cpd02769	C9H14NO2	1
C04552	cpd02771	C18H16O8	0
C04553	cpd02772	C7H4O6	-2
C04554	cpd02773	C27H45O4	-1
C04555	cpd02774	C19H27O5S	-1
C04556	cpd02775	C6H9N3O4P	-1
C04558	cpd02776	C7H7O4	-1
C04559	cpd02777	C7H7O4	-1
C04561	cpd02778	C12H16O3	0
C04562	cpd02779	C12H16O3	0
C04563	cpd02780	C6H7O21P5	-10
C04572	cpd02781	C12H19N4O8S	-1
C04573	cpd02782	C17H22N3O18P2	-3
C04575	cpd02784	C6H7O7	-1
C04576	cpd02785	C41H31O26	-1
C04577	cpd02786	C20H29O3	-1
C04578	cpd02787	C22H29N2O4	1
C04579	cpd02788	C6H7O21P5	-10
C04580	cpd02789	C11H16NO8	-1
C04581	cpd02790	C17H14O8	0
C04582	cpd02791	C6H11O7PS	-2
C04583	cpd02792	C10H14N4O5	0
C04584	cpd02793	C7H4NO3	-1
C04586	cpd02794	C9H16O5	0
C04587	cpd02795	C9H16O5	0
C04589	cpd02796	C17H23N3O23P2S2	-4
C04590	cpd02797	C23H39O6P	-2
C04592	cpd02798	C7H10O2	0
C04593	cpd02799	C7H7O7	-3
C04594	cpd02800	C18H29O3	-1
C04596	cpd02801	C14H8Cl4	0
C04597	cpd02802	C19H24O6	0
C04598	cpd02803	C10H21NO7PR	0
C04599	cpd02804	C12H16N	1
C04604	cpd02805	C8H5NO5	-2
C04606	cpd02806	C16H14O4S2	0
C04608	cpd02807	C21H20O10	0
C04610	cpd02808	C14H25NO11	0
C04611	cpd02809	C21H27NO11	0
C04613	cpd02810	C17H23N3O16P2	-2
C04614	cpd02811	C12H21O11R	0
C04617	cpd02812	C6H5O7	-3
C04621	cpd02813	C11H8N2O5	0
C04622	cpd02814	C11H8N2O5	0
C19558	cpd02814	C11H8N2O5	0
C04623	cpd02815	C14H9Cl5	0
C04625	cpd02816	C6H3Cl2O4	-1
C04628	cpd02817	C11H19NO7PS	-3
C04630	cpd02819	C17H27N4O15P2	-1
C04631	cpd02820	C20H26N3O19P2	-3
C04634	cpd02821	C7H7O4	-1
C04635	cpd02822	C7H15NO6PR	0
C04636	cpd02823	C27H49NO8PR	0
C04638	cpd02824	C43H71O6P	-2
C04639	cpd02825	C9H13N2O9P	-2
C04640	cpd02826	C8H15N3O8P	-1
C04641	cpd02827	C9H17O11P	-2
C04642	cpd02828	C8H6O6	-2
C04643	cpd02829	C24H37O5	-1
C04644	cpd02830	C48H76N7O19P3S	-4
C04645	cpd02831	C12H21O14PR	-1
C04646	cpd02832	C10H11N4O7PS	-2
C04648	cpd02833	C12H21O10R	0
C04650	cpd02834	C5H11NO4P	-1
C04652	cpd02835	C43H75N3O20P2	-2
C04654	cpd02836	C20H31O5	-1
C04655	cpd02837	C16H25O7	-3
C04656	cpd02838	C14H24NO11R	0
C04660	cpd02839	C21H42N7O17P2	-1
C04661	cpd02840	C24H39O5	-1
C04663	cpd02841	C9H14N4O5	0
C04666	cpd02843	C6H9N2O6P	-2
C04670	cpd02844	C7H9O4	-1
C04671	cpd02845	C20H31O5	-1
C04672	cpd02846	C18H27O3	-1
C04673	cpd02847	C7H14N3O5	1
C04674	cpd02848	C12H18NO17S2	-3
C04675	cpd02849	C32H47N7O20P3S	-5
C04676	cpd02850	C19H26O3	0
C04677	cpd02851	C9H13N4O8P	-2
C04684	cpd02852	C16H14NO6P	-2
C04685	cpd02853	C20H31O4	-1
C04686	cpd02854	C20H31O4	-1
C04687	cpd02855	C7H11O4	-1
C04690	cpd02856	C8H9NO6	-2
C04691	cpd02857	C7H10O10P	-3
C04692	cpd02858	C12H17N5O4R2	0
C04695	cpd02859	C22H29NO12	0
C04698	cpd02860	C13H24O10	0
C04700	cpd02861	C34H52N7O24P2	-3
C04702	cpd02862	C40H62N9O26P2	-3
C04703	cpd02863	C9H17O11P	-2
C04706	cpd02864	C6H2ClO4	-1
C04707	cpd02865	C20H29O5	-1
C04708	cpd02866	C26H48NO9R	0
C04709	cpd02867	C21H42N7O17P2	-1
C04711	cpd02868	C14H12O3S2	0
C04712	cpd02869	C16H16N2O9S	-2
C04713	cpd02870	C15H20N5O7P	-2
C04715	cpd02871	C27H42O4	0
C08886	cpd02872	C33H54O8	0
C04717	cpd02873	C18H31O4	-1
C04718	cpd02874	C10H16O3	0
C04719	cpd02875	C20H18O9	0
C04720	cpd02876	C9H9NO5	0
C04721	cpd02877	C26H42NO5	-1
C04722	cpd02878	C27H45O5	-1
C04724	cpd02879	C73H120O21P2	-2
C04729	cpd02880	C6H2ClO4	-1
C04731	cpd02881	C12H15NO	0
C04732	cpd02882	C9H16N4O6	0
C04733	cpd02883	C12H14O12	-2
C04734	cpd02884	C10H13N4O9P	-2
C04737	cpd02885	C37H66NO18R	0
C04738	cpd02886	C31H51N3O19P2	-2
C04739	cpd02887	C23H35N3O25P3	-3
C04740	cpd02888	C42H72N2O21R	-1
C04741	cpd02889	C20H33O5	-1
C04742	cpd02890	C20H31O3	-1
C04744	cpd02891	C6H9N5O2	0
C04746	cpd02892	C28H45O3	-1
C04751	cpd02893	C9H12N3O9P	-2
C04752	cpd02894	C6H9N3O7P2	-2
C04755	cpd02896	C42H70N6O31P	-1
C04758	cpd02897	C20H29O5	-1
C04760	cpd02898	C48H76N7O20P3S	-4
C04767	cpd02899	C14H29N6O11P	0
C04771	cpd02900	C8H10N2O4	0
C04773	cpd02901	C8H8NO4	-1
C04775	cpd02902	C18H31O16R	0
G00024	cpd02903	C18H29N3O13R2	0
C04776	cpd02903	C18H29N3O13R2	0
C04778	cpd02904	C14H17N2O7P	-2
C04780	cpd02905	C18H29O3	-1
C04783	cpd02906	C8H6O6	-2
C04785	cpd02907	C18H29O4	-1
C04787	cpd02908	C33H40ClO20	-1
C04789	cpd02909	C14H24NO14PR	-1
C04791	cpd02910	C14H24NO11R	0
C04792	cpd02911	C27H51NO9PR	0
C04793	cpd02912	C19H24O4	0
C04794	cpd02913	C14H20NO11	-1
C04796	cpd02914	C9H10NO6	-1
C17758	cpd02914	C9H10NO6	-1
C04797	cpd02915	C9H10NO6	-1
C04798	cpd02916	C10H8ClN3O3	0
C04804	cpd02917	C38H56N8O27P2	-4
C04805	cpd02918	C20H31O3	-1
C04806	cpd02919	C32H44NO13	-1
C04807	cpd02920	C7H8N5O8P2	-3
C04823	cpd02921	C13H15N4O12P	-4
C04812	cpd02922	C7H17N4O7P	0
C11351	cpd02923	C7H17N4O7P	0
C04814	cpd02924	C29H50O2	0
C04815	cpd02925	C7H10O4	0
C04818	cpd02926	C14H24NO11R	0
C04819	cpd02927	C42H75N8O22	1
C04822	cpd02928	C20H31O4	-1
C04824	cpd02930	C34H64NO12P	-2
C05641	cpd02931	C10H5NO7	-2
C04882	cpd02932	C41H61N9O28P2	-4
G10501	cpd02933	C69H113NO17P2	-2
C04830	cpd02933	C69H113NO17P2	-2
C04831	cpd02934	C15H19NO10	0
C04832	cpd02935	C13H22NO10PS3	-4
C04834	cpd02936	C16H25O3	-1
C04835	cpd02937	C20H29O5	-1
C04839	cpd02938	C12H19O13S	-1
C04840	cpd02939	C29H47O3	-1
C04843	cpd02940	C20H33O5	-1
C04844	cpd02941	C19H23O6	-1
C04845	cpd02942	C39H69N2O18R	0
C04847	cpd02944	C20H35NO16	0
C04849	cpd02946	C20H31O4	-1
C04850	cpd02947	C20H34NO15R	0
C04851	cpd02948	C86H140N7O21P2	-3
C04853	cpd02949	C20H31O5	-1
C04855	cpd02950	C20H34NO16R	0
C04856	cpd02951	C21H29N7O15P2	-2
C04858	cpd02952	C26H28O14	0
C04859	cpd02953	C33H52O9	0
C04861	cpd02954	C24H42O21	0
C04862	cpd02955	C40H84NO7P2S	-1
C04864	cpd02956	C14H19NO14S	-2
C04865	cpd02957	C14H19NO14S	-2
C04867	cpd02958	C17H28O3	0
C04871	cpd02959	C15H10ClF3NO4	-1
C04873	cpd02960	C40H83N2O5PS	0
C04874	cpd02961	C9H13N5O4	0
C04875	cpd02962	C17H28NO3	1
C04876	cpd02963	C34H54N6O20	-2
C04877	cpd02964	C35H51N7O26P2	-4
C04880	cpd02966	C20H34NO16R	0
C04881	cpd02967	C71H116N2O17P2	-2
C04883	cpd02969	C17H26NO3	1
C04885	cpd02970	C25H40N2O19R	-1
C04886	cpd02971	C25H41N2O19	-1
C04887	cpd02972	C28H43N2O22R	-2
C04890	cpd02975	C22H37N2O16R	0
C04891	cpd02976	C22H37N2O16R	0
C04894	cpd02977	C43H67N10O27P2	-3
C04895	cpd02978	C9H12N5O13P3	-4
C04896	cpd02979	C15H21N5O15P2	-4
C04899	cpd02980	C21H28N7O18P3	-4
C04900	cpd02981	C33H31O24	-3
C04901	cpd02982	C28H44N3O20R3	0
C04902	cpd02983	C22H37N2O16R	0
C04904	cpd02984	C37H59N7O21	-2
C04905	cpd02985	C14H19BrN4O	0
C04906	cpd02986	C22H37N2O16R	0
C04907	cpd02987	C25H40N2O19R	-1
C04908	cpd02988	C14H18BrN3O2	0
C04910	cpd02989	C45H79N2O23R	0
G00050	cpd02989	C45H79N2O23R	0
G00037	cpd02989	C45H79N2O23R	0
C04914	cpd02990	C26H44NO21R	0
C04916	cpd02991	C15H21N5O15P2	-4
C04917	cpd02992	C24H40N3O16R	0
C04919	cpd02993	C68H126N2O23P2	-4
C04922	cpd02994	C45H79N2O23R	0
C04923	cpd02995	C32H55NO26	0
G00109	cpd02996	C50H85N3O26R	-1
C01808	cpd02996	C50H85N3O26R	-1
C04884	cpd02996	C50H85N3O26R	-1
G02955	cpd02996	C50H85N3O26R	-1
G02956	cpd02996	C50H85N3O26R	-1
C04925	cpd02997	C53H92N3O28R	0
C04926	cpd02998	C36H56N3O27R	-2
G02789	cpd02999	C67H111N4O39R	-2
G00111	cpd02999	C67H111N4O39R	-2
G00127	cpd02999	C67H111N4O39R	-2
C04927	cpd02999	C67H111N4O39R	-2
G00978	cpd02999	C67H111N4O39R	-2
C04930	cpd03000	C30H50N3O21R	0
C04931	cpd03001	C23H36N6O5S	0
C04932	cpd03002	C68H127N2O20P	-2
C04934	cpd03003	C30H50N3O21R	0
C04936	cpd03004	C56H95N3O31R	-1
C04937	cpd03005	C34H57N2O26R	0
C04938	cpd03006	C53H92N3O28R	0
C04939	cpd03007	C53H92N3O28R	0
C04940	cpd03008	C34H57N2O26R	0
C04942	cpd03009	C6H11O6R	0
C04943	cpd03010	C28H47N2O21R	0
C04944	cpd03011	C20H34NO16R	0
C05001	cpd03013	C6H11O9P	-2
C05003	cpd03014	C6H12O6	0
C05009	cpd03015	C38H35FeN6O6R2S	-2
C05010	cpd03016	C12H20N4O3	0
C05011	cpd03017	C26H30NO2	1
C05016	cpd03018	C6H11NO4	0
C05021	cpd03019	C8H15NO6	0
C05026	cpd03020	C6H9N5	0
C05028	cpd03021	C20H26O2	0
C05031	cpd03023	C11H15N5O4	0
C05042	cpd03024	C5H11NO4P	-1
C05052	cpd03025	C5H10O5	0
C05058	cpd03026	C6H7NO	0
C05060	cpd03027	C6H5O2	0
C05071	cpd03028	C12H11ClN5O4S	-1
C05073	cpd03029	C55H57N5O20	-2
C05076	cpd03030	C17H16N3O3	-1
C05079	cpd03031	C12H11N2O3	-1
C05080	cpd03032	C31H35N2O11	-1
C05086	cpd03033	C62H111N11O12	0
C05100	cpd03034	C5H9N2O3	-1
C05103	cpd03035	C28H46O	0
C05104	cpd03036	C27H44O	0
C05107	cpd03037	C27H42O	0
C05108	cpd03038	C29H48O	0
C05109	cpd03039	C30H52O	0
C05110	cpd03040	C28H48O	0
C05111	cpd03041	C28H48O	0
C05113	cpd03042	C20H14N4	0
C05116	cpd03043	C25H38N7O18P3S	-4
C05117	cpd03044	C25H40N8O17P3S	-3
C05118	cpd03045	C13H25NO2S2	0
C05119	cpd03046	C13H25NO2S2	0
C05122	cpd03047	C26H44NO7S	-1
C05123	cpd03048	C2H5O4S	-1
C05125	cpd03049	C14H21N4O8P2S	-1
C05126	cpd03050	C7H10O4	0
C05127	cpd03051	C6H12N3	1
C05130	cpd03052	C5H6N2O	0
C05131	cpd03053	C10H13N2O6	-1
C05133	cpd03055	C5H5N2O3	-1
C05135	cpd03056	C7H11N3O	0
C05136	cpd03057	C16H23N5O14P2	-2
C05138	cpd03058	C21H32O3	0
C05139	cpd03059	C19H28O3	0
C05140	cpd03060	C19H26O3	0
C05141	cpd03061	C18H24O3	0
C05143	cpd03062	C14H17NO7	0
C05145	cpd03063	C4H9NO2	0
C05146	cpd03064	C3H4N2O2	0
C05147	cpd03065	C5H9NO3	0
C05148	cpd03066	C32H48O10	0
C05149	cpd03067	C47H68O17	0
C05151	cpd03068	C36H56O8	0
C05153	cpd03069	C18H16O7	0
C05155	cpd03070	C10H6ClN3O5	-2
C05158	cpd03071	C15H17O8	-1
C05159	cpd03072	C28H47N2O21R	0
C05161	cpd03073	C6H15N2O2	1
C05163	cpd03075	C7H14O6	0
C05165	cpd03076	C28H39N8O18P3S	-4
C05167	cpd03077	C2H4NO2R	0
C05172	cpd03078	H2O3PSe	-1
C05174	cpd03079	C19H19NO4	0
C05175	cpd03080	C19H17NO4	0
C05176	cpd03081	C18H22NO3	1
C05177	cpd03082	C36H42N2O6	2
C05178	cpd03083	C19H24NO4	1
C05179	cpd03084	C19H22NO4	1
C05189	cpd03085	C20H19NO5	0
C05190	cpd03086	C20H19NO6	0
C05191	cpd03087	C20H15NO4	0
C05193	cpd03088	C21H17NO6	0
C05194	cpd03089	C21H17NO5	0
C05195	cpd03090	C28H36N7O18P3S	-4
C05198	cpd03091	C10H13N5O3	0
C05200	cpd03092	C37H53O4	-1
C05201	cpd03093	C16H18N	1
C05202	cpd03094	C18H22NO4	1
C05203	cpd03095	C17H20NO4	1
C05204	cpd03096	C17H18N	1
C05208	cpd03097	C28H49NO7PR	0
C05209	cpd03098	C5H13NO6PR	0
C05210	cpd03099	C25H43NO7PR	0
C05220	cpd03100	C19H24NO4	1
C05226	cpd03101	C3H4N2O3R	-1
C05229	cpd03102	C20H22O5	0
C05230	cpd03103	C20H20O4	0
C05231	cpd03104	C25H40N8O17P3S	-3
C05235	cpd03105	C3H6O2	0
C05239	cpd03106	C3H6N3	1
C05243	cpd03107	C18H22NO3	1
C05247	cpd03108	C20H15NO5	0
C05252	cpd03109	C9H15N5O8	0
C05253	cpd03110	C9H15N5O6	0
C05258	cpd03113	C37H62N7O18P3S	-4
C05259	cpd03114	C37H60N7O18P3S	-4
C05260	cpd03115	C35H58N7O18P3S	-4
C05262	cpd03116	C33H54N7O18P3S	-4
C05263	cpd03117	C33H52N7O18P3S	-4
C05264	cpd03118	C31H50N7O18P3S	-4
C05265	cpd03119	C31H48N7O18P3S	-4
C05266	cpd03120	C29H46N7O18P3S	-4
C05267	cpd03121	C29H44N7O18P3S	-4
C05268	cpd03122	C27H42N7O18P3S	-4
C05269	cpd03123	C27H40N7O18P3S	-4
C05270	cpd03124	C27H42N7O17P3S	-4
C05271	cpd03125	C27H40N7O17P3S	-4
C05272	cpd03126	C37H60N7O17P3S	-4
C05273	cpd03127	C35H56N7O17P3S	-4
C05274	cpd03128	C31H50N7O17P3S	-4
C05275	cpd03129	C31H48N7O17P3S	-4
C05276	cpd03130	C29H44N7O17P3S	-4
C05279	cpd03131	C33H50N7O17P3S	-4
C05280	cpd03132	C33H50N7O17P3S	-4
C05282	cpd03133	C10H14N2O7	-2
C05283	cpd03134	C10H16N3O6	-1
C05284	cpd03135	C19H26O3	0
C05285	cpd03136	C19H24O3	0
C05290	cpd03137	C19H26O3	0
C05291	cpd03138	C19H28O3	0
C05293	cpd03139	C19H30O2	0
C05294	cpd03140	C19H28O3	0
C05296	cpd03141	C19H26O3	0
C05297	cpd03142	C19H24O3	0
C05298	cpd03143	C18H22O3	0
C05299	cpd03144	C19H24O3	0
C05300	cpd03145	C18H22O3	0
C05301	cpd03146	C18H24O3	0
C05302	cpd03147	C19H26O3	0
C05306	cpd03148	C55H73MgN4O5	1
C05307	cpd03149	C55H71MgN4O6	1
C05313	cpd03151	C38H55O4	-1
C05314	cpd03152	C17H20N	1
C05315	cpd03153	C21H22NO4	1
C05316	cpd03154	C22H19NO6	0
C05317	cpd03155	C18H22NO4	1
C05318	cpd03156	C18H20N	1
C05322	cpd03157	C21H26NO5	1
C05324	cpd03158	C12H20N3O6	-1
C05328	cpd03159	C6H13N2O	1
C05332	cpd03161	C8H12N	1
C05334	cpd03162	C16H14O5	0
C05335	cpd03163	C5H11NO2Se	0
C05337	cpd03164	C45H70N7O19P3S	-4
C05338	cpd03165	C29H38N7O18P3S	-4
C05339	cpd03166	O2P	-1
C05340	cpd03167	C9H20N5O3	1
C05341	cpd03168	C9H20N3O3	1
C05342	cpd03169	C11H15N5O5	0
C05343	cpd03170	C8H7O4	-1
C05344	cpd03171	C16H21N5O15P2	-2
C05349	cpd03173	C17H18FN3O3	0
C05350	cpd03174	C9H7O4	-1
C05353	cpd03175	C6H15NO6S	0
C05356	cpd03176	C20H31O4	-1
C05361	cpd03177	H4N2	0
C05364	cpd03178	C7H3O7	-3
C05370	cpd03179	C50H80N4O15P	-1
C05371	cpd03180	C49H73N10O12	-1
C05372	cpd03181	C41H66O13	0
C05375	cpd03183	C7H4O6	-2
C05376	cpd03184	C22H22O10	0
C05377	cpd03185	C11H8O2	0
C05379	cpd03187	C6H3O7	-3
C05380	cpd03188	C8H7N2O3	-1
C05381	cpd03189	C16H22N4O10P2S	-2
C05386	cpd03192	C16H23N5O15P2	-2
C05394	cpd03193	C6H10O6	0
C05396	cpd03194	C12H21O14P	-2
G10517	cpd03194	C12H21O14P	-2
C05399	cpd03195	C12H24O11	0
G10529	cpd03196	C12H22O11	0
C05400	cpd03196	C12H22O11	0
C05401	cpd03197	C9H18O8	0
G00835	cpd03198	C12H22O11	0
C05402	cpd03198	C12H22O11	0
G01275	cpd03198	C12H22O11	0
C05403	cpd03199	C12H20O11	0
G10531	cpd03199	C12H20O11	0
C05404	cpd03200	C18H32O16	0
G00501	cpd03200	C18H32O16	0
C05405	cpd03201	C5H8O5	0
C05410	cpd03202	C6H10O6	0
C05411	cpd03203	C5H9O6	-1
C05412	cpd03204	C5H9O6	-1
C05413	cpd03205	C40H64	0
C05414	cpd03206	C40H62	0
C05416	cpd03207	C27H46	0
C05417	cpd03208	C27H46O	0
C05418	cpd03209	C27H46O2	0
C05421	cpd03211	C40H64	0
C05425	cpd03213	C27H48O3	0
C05427	cpd03214	C20H40O7P2	-2
C05430	cpd03215	C40H60	0
C05431	cpd03216	C40H58	0
C05432	cpd03217	C40H56	0
C05433	cpd03218	C40H56	0
C05434	cpd03219	C40H58	0
C05435	cpd03220	C40H56	0
C05437	cpd03221	C27H44O	0
C05439	cpd03222	C27H44O	0
C05440	cpd03223	C28H42O	0
C05441	cpd03224	C28H44O	0
C05442	cpd03225	C29H48O	0
C05443	cpd03226	C27H44O	0
C05444	cpd03227	C27H48O3	0
C05445	cpd03228	C27H46O3	0
C05446	cpd03229	C27H48O4	0
C05447	cpd03230	C48H74N7O19P3S	-4
C05448	cpd03231	C48H76N7O20P3S	-4
C05449	cpd03232	C48H74N7O20P3S	-4
C05450	cpd03233	C48H76N7O21P3S	-4
C05451	cpd03234	C27H46O2	0
C05452	cpd03235	C27H48O2	0
C05453	cpd03236	C27H46O3	0
C05454	cpd03237	C27H48O3	0
C05455	cpd03238	C27H44O2	0
C17339	cpd03239	C27H44O3	0
C05458	cpd03240	C27H46O3	0
C05460	cpd03241	C48H74N7O20P3S	-4
C05466	cpd03243	C26H42NO5	-1
C05463	cpd03244	C26H44NO6S	-1
C05464	cpd03245	C26H42NO5	-1
C05465	cpd03246	C26H44NO6S	-1
C05467	cpd03248	C48H74N7O21P3S	-4
C05468	cpd03249	C27H47O8S	-1
C05469	cpd03250	C21H30O5	0
C05470	cpd03251	C21H32O5	0
C05471	cpd03252	C21H32O5	0
C05472	cpd03253	C21H34O5	0
C05473	cpd03254	C21H30O5	0
C05474	cpd03255	C21H32O5	0
C05475	cpd03256	C21H32O4	0
C05476	cpd03257	C21H34O4	0
C05477	cpd03258	C21H30O4	0
C05478	cpd03259	C21H32O4	0
C05479	cpd03260	C21H32O2	0
C05480	cpd03261	C21H34O2	0
C05481	cpd03262	C21H34O5	0
C05482	cpd03263	C21H36O5	0
C05483	cpd03264	C21H34O4	0
C05484	cpd03265	C21H36O2	0
C05485	cpd03266	C21H32O3	0
C05487	cpd03267	C21H32O4	0
C05488	cpd03268	C21H30O4	0
C05489	cpd03269	C21H32O5	0
C05490	cpd03270	C21H28O4	0
C05497	cpd03271	C21H30O4	0
C05498	cpd03272	C21H30O3	0
C05499	cpd03273	C27H46O3	0
C05500	cpd03274	C27H46O2	0
C05501	cpd03275	C27H46O3	0
C05502	cpd03276	C27H46O2	0
C05503	cpd03277	C24H31O8	-1
C05504	cpd03278	C24H31O9	-1
C05512	cpd03279	C10H12N4O4	0
C05515	cpd03280	C5H5N4O3	-1
C05516	cpd03281	C4H5N3O2	0
C05519	cpd03282	C4H9NO3	0
C05520	cpd03283	C6H8NO5	-1
C05527	cpd03284	C3H2O5S	-2
C05528	cpd03285	C3H2O6S	-2
C05533	cpd03287	C7H5O7	-3
C05537	cpd03288	C11H12NO8	-3
C05539	cpd03289	C9H11NO6	-2
C04487	cpd03290	C13H24N3O8R2	1
C05548	cpd03291	C8H12NO4	-1
C05551	cpd03292	C16H17N2O4S	-1
C05552	cpd03293	C16H28N4O4S	0
C05554	cpd03294	C22H33N4O13	-3
C05556	cpd03295	C14H24N3O6S	-1
C05557	cpd03296	C14H20N3O6S	-1
C05560	cpd03297	C16H22N6O10P	-1
C05562	cpd03298	C4H6N2O	0
C05565	cpd03299	C6H7N2O4	-1
C05568	cpd03300	C6H8N2O3	0
C05570	cpd03301	C9H16N3O2S	1
C05571	cpd03302	C6H5N2O2S	-1
C05572	cpd03303	C5H6NO4	-1
C05574	cpd03304	C5H8NO4	-1
C05575	cpd03305	C9H15N3O2	0
C05576	cpd03306	C8H10O4	0
C05577	cpd03307	C8H8O4	0
C05578	cpd03308	C8H7NO2	0
C05579	cpd03309	C8H5NO2	0
C05580	cpd03310	C8H7O5	-1
C05581	cpd03311	C9H10O3	0
C05582	cpd03312	C9H9O4	-1
C05583	cpd03313	C9H10O4	0
C05584	cpd03314	C9H9O5	-1
C05585	cpd03315	C7H6O3	0
C05587	cpd03316	C9H14NO2	1
C05588	cpd03317	C10H16NO3	1
C05589	cpd03318	C9H14NO3	1
C05592	cpd03319	C8H5O6	-3
C05593	cpd03320	C8H7O3	-1
C05594	cpd03321	C9H12O4	0
C05595	cpd03322	C13H13NO6	-2
C05596	cpd03323	C10H10NO4	-1
C05598	cpd03325	C10H10NO3	-1
C05600	cpd03326	C7H6O5	-2
